queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       300,   2189356,        99,         2,     15808,         0,      0.07,      0.04,      0.00
       301,   2189357,       100,         0,      5291,         0,      0.04,      0.04,      0.00
       302,   2189357,       100,         0,      3645,         0,      0.04,      0.04,      0.00
       303,   2187613,       100,         0,      1844,         0,      0.04,      0.04,      0.00
       304,   2187039,       100,         0,      2418,         0,      0.04,      0.03,      0.00
       305,   2182420,       100,         0,      7037,         0,      0.04,      0.04,      0.00
       306,   2189357,       100,         0,     21356,         0,      0.04,      0.04,      0.00
       307,   2157172,       100,         0,     32285,         0,      0.04,      0.04,      0.00
       308,   2179765,       100,         0,      9692,         0,      0.04,      0.04,      0.00
       309,   2164252,       100,         0,     25205,         0,      0.04,      0.04,      0.00
       310,   2181688,       100,         0,      7769,         0,      0.04,      0.04,      0.00
       311,   2189357,       100,         0,      1333,         0,      0.04,      0.03,      0.00
       312,   2176781,       100,         0,     12676,         0,      0.04,      0.04,      0.00
       313,   2074196,       100,         0,    115261,         0,      0.05,      0.05,      0.00
       314,   2189357,       100,         0,       997,         0,      0.04,      0.04,      0.00
       315,   2169722,       100,         0,     19735,         0,      0.04,      0.04,      0.00
       316,   2162721,       100,         0,     26736,         0,      0.04,      0.04,      0.00
       317,   2061368,       100,         0,    128089,         0,      0.05,      0.05,      0.00
       318,   2167302,       100,         0,     22155,         0,      0.04,      0.04,      0.00
       319,   2189357,       100,         0,      3178,         0,      0.04,      0.04,      0.00
       320,   2114514,       100,         0,     74943,         0,      0.05,      0.04,      0.00
       321,   2144748,       100,         0,     44709,         0,      0.04,      0.04,      0.00
       322,   2141609,       100,         0,     47847,         0,      0.04,      0.04,      0.00
       323,   2189357,       100,         0,      1536,         0,      0.04,      0.04,      0.00
       324,   2110659,       100,         0,     78798,         0,      0.05,      0.04,      0.00
       325,   2138869,       100,         0,     50588,         0,      0.04,      0.04,      0.00
       326,   2187745,       100,         0,      1712,         0,      0.04,      0.04,      0.00
       327,   2189357,       100,         0,      2263,         0,      0.04,      0.04,      0.00
       328,   2147645,       100,         0,     41811,         0,      0.04,      0.04,      0.00
       329,   2184284,       100,         0,      5173,         0,      0.04,      0.04,      0.00
       330,   2123676,       100,         0,     65781,         0,      0.05,      0.04,      0.00
       331,   2186400,       100,         0,      3057,         0,      0.04,      0.04,      0.00
       332,   2168066,       100,         0,     21390,         0,      0.04,      0.04,      0.00
       333,   2189357,       100,         0,      9594,         0,      0.04,      0.04,      0.00
       334,   2173783,       100,         0,     15674,         0,      0.04,      0.04,      0.00
       335,   2189357,       100,         0,      1200,         0,      0.04,      0.04,      0.00
       336,   2188121,       100,         0,      1336,         0,      0.04,      0.04,      0.00
       337,   2133304,       100,         0,     56153,         0,      0.05,      0.04,      0.00
       338,   2184478,       100,         0,      4979,         0,      0.04,      0.04,      0.00
       339,   2176088,       100,         0,     13369,         0,      0.04,      0.04,      0.00
