queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       602,   1180133,       100,         0,   1009324,         0,      1.12,      1.11,      0.00
       603,   2189357,       100,         0,    235400,         0,      0.42,      0.41,      0.00
       604,   2189357,       100,         0,    333555,         0,      0.49,      0.48,      0.00
       605,   1774601,       100,         0,    414856,         0,      0.70,      0.69,      0.00
       606,   2049187,       100,         0,    140270,         0,      0.35,      0.34,      0.00
       607,   2074303,       100,         0,    115154,         0,      0.37,      0.36,      0.00
       608,   2151399,       100,         0,     38058,         0,      0.25,      0.23,      0.00
       609,   1931586,       100,         0,    257871,         0,      0.54,      0.53,      0.00
       610,   2121289,       100,         0,     68168,         0,      0.26,      0.25,      0.00
       611,   2189355,        99,         3,   1825107,         0,      2.24,      2.15,      0.00
       612,   1184590,       100,         0,   1004867,         0,      1.09,      1.09,      0.00
       613,   1275624,       100,         0,    913833,         0,      1.72,      1.71,      0.00
       614,   1934297,       100,         0,    255160,         0,      0.43,      0.42,      0.00
       615,   1509250,       100,         0,    680207,         0,      0.80,      0.79,      0.00
       616,   2015568,       100,         0,    173889,         0,      0.36,      0.35,      0.00
       617,   2010215,       100,         0,    179242,         0,      0.30,      0.29,      0.00
       618,   2189356,        98,         3,    128674,         0,      0.38,      0.29,      0.00
       619,   1714022,       100,         0,    475435,         0,      0.55,      0.55,      0.00
       620,   2036233,       100,         0,    153224,         0,      0.36,      0.34,      0.00
       621,   1558234,       100,         0,    631223,         0,      0.91,      0.89,      0.00
       622,   2189357,       100,         0,    378951,         0,      0.44,      0.43,      0.00
       623,   2189302,        74,        81,   2402339,         0,      0.81,      0.28,      0.00
       624,   2189357,       100,         0,   1222038,         0,      1.48,      1.47,      0.00
       625,   1556849,       100,         0,    632608,         0,      0.57,      0.56,      0.00
       626,   1155957,       100,         0,   1033500,         0,      1.03,      1.02,      0.00
       627,   1932860,       100,         0,    256597,         0,      0.36,      0.35,      0.00
       628,   2189357,       100,         0,    754754,         0,      0.95,      0.94,      0.00
       629,   1671762,       100,         0,    517695,         0,      0.60,      0.58,      0.00
       630,   2185201,       100,         0,      4256,         0,      0.25,      0.24,      0.00
       631,   1445819,       100,         0,    743638,         0,      0.86,      0.85,      0.00
       632,   2189357,       100,         0,    373096,         0,      0.37,      0.36,      0.00
       633,   2152043,       100,         0,     37414,         0,      0.26,      0.25,      0.00
       634,   1334442,       100,         0,    855015,         0,      2.58,      2.56,      0.00
       635,   2189356,        99,         2,     54140,         0,      0.25,      0.17,      0.00
       636,   1712620,       100,         0,    476837,         0,      0.87,      0.87,      0.00
       637,   1951902,       100,         0,    237555,         0,      0.33,      0.32,      0.00
       638,   1229327,       100,         0,    960130,         0,      1.63,      1.62,      0.00
       639,   2052455,       100,         0,    137002,         0,      0.51,      0.50,      0.00
       640,   1724816,       100,         0,    464641,         0,      0.47,      0.46,      0.00
       641,   1908239,       100,         0,    281218,         0,      0.40,      0.38,      0.00
       642,   2189357,       100,         0,    996917,         0,      0.95,      0.93,      0.00
       643,   2189357,       100,         0,    378608,         0,      0.56,      0.55,      0.00
       644,   1828774,       100,         0,    360683,         0,      0.52,      0.50,      0.00
       645,   1889504,       100,         0,    299953,         0,      0.43,      0.42,      0.00
       646,   1742653,       100,         0,    446804,         0,      0.51,      0.50,      0.00
       647,   2189357,       100,         0,    817680,         0,      0.93,      0.91,      0.00
       648,   2189357,       100,         0,     14893,         0,      0.24,      0.22,      0.00
       649,   2121656,       100,         0,     67801,         0,      0.26,      0.25,      0.00
       650,   2189357,       100,         0,    270491,         0,      0.42,      0.41,      0.00
       651,   2189357,       100,         0,    377238,         0,      0.50,      0.48,      0.00
       652,   2135093,       100,         0,     54364,         0,      0.30,      0.29,      0.00
       653,   1544675,       100,         0,    644782,         0,      0.92,      0.91,      0.00
       654,   1670756,       100,         0,    518701,         0,      0.62,      0.61,      0.00
       655,   2032721,       100,         0,    156736,         0,      0.34,      0.33,      0.00
       656,   1541644,       100,         0,    647813,         0,      1.14,      1.13,      0.00
       657,   2189357,       100,         0,     53569,         0,      0.28,      0.25,      0.00
       658,   2189357,       100,         0,    338196,         0,      0.50,      0.48,      0.00
       659,   2189356,        99,         2,    101126,         0,      0.35,      0.22,      0.00
       660,   1251747,       100,         0,    937710,         0,      1.26,      1.26,      0.00
       661,   2189357,       100,         0,     89336,         0,      0.29,      0.28,      0.00
       662,   1847148,       100,         0,    342309,         0,      0.57,      0.56,      0.00
       663,   1617448,       100,         0,    572009,         0,      0.70,      0.68,      0.00
       664,   1507732,       100,         0,    681725,         0,      0.64,      0.63,      0.00
       665,   2080093,       100,         0,    109364,         0,      0.34,      0.33,      0.00
       666,   1906517,       100,         0,    282940,         0,      0.45,      0.43,      0.00
       667,   1833066,       100,         0,    356391,         0,      0.76,      0.75,      0.00
       668,   1552384,       100,         0,    637073,         0,      1.17,      1.16,      0.00
       669,   1993425,       100,         0,    196032,         0,      0.39,      0.38,      0.00
       670,   1539254,       100,         0,    650203,         0,      1.06,      1.05,      0.00
       671,   1967001,       100,         0,    222456,         0,      0.48,      0.47,      0.00
       672,   2136158,       100,         0,     53299,         0,      0.32,      0.30,      0.00
       673,   1652160,       100,         0,    537297,         0,      1.52,      1.51,      0.00
       674,   2162234,       100,         0,     27223,         0,      0.26,      0.25,      0.00
       675,   2129055,       100,         0,     60402,         0,      0.33,      0.32,      0.00
       676,   1840842,       100,         0,    348615,         0,      0.47,      0.46,      0.00
       677,   2189354,        96,         7,    902725,         0,      1.43,      1.30,      0.00
       678,   2189357,       100,         0,    353878,         0,      0.49,      0.48,      0.00
       679,   2189356,        99,         2,    173215,         0,      0.33,      0.24,      0.00
       680,   1950089,       100,         0,    239368,         0,      0.37,      0.37,      0.00
       681,   2069789,       100,         0,    119668,         0,      0.34,      0.33,      0.00
       682,   1617177,       100,         0,    572280,         0,      1.04,      1.03,      0.00
       683,   1969286,       100,         0,    220171,         0,      0.34,      0.33,      0.00
       684,   1696766,       100,         0,    492691,         0,      0.59,      0.58,      0.00
       685,   1465803,       100,         0,    723654,         0,      0.79,      0.78,      0.00
