queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       353,   2189357,       100,         0,    225744,         0,      0.04,      0.03,      0.00
       354,   1382734,       100,         0,    806723,         0,      0.07,      0.06,      0.00
       355,   1823742,       100,         0,    365715,         0,      0.05,      0.04,      0.00
       356,    746024,       100,         0,   1443433,         0,      0.09,      0.09,      0.00
       357,   1978220,       100,         0,    211237,         0,      0.04,      0.03,      0.00
       358,   1582941,       100,         0,    606516,         0,      0.07,      0.07,      0.00
       359,   2189357,       100,         0,     23256,         0,      0.03,      0.02,      0.00
       360,   1933062,       100,         0,    256395,         0,      0.04,      0.03,      0.00
       361,   1974131,       100,         0,    215326,         0,      0.04,      0.03,      0.00
       362,   2116044,       100,         0,     73413,         0,      0.03,      0.02,      0.00
       363,   2189356,        99,         2,    194502,         0,      0.05,      0.03,      0.00
       364,    899243,       100,         0,   1290214,         0,      0.08,      0.08,      0.00
       365,   2109145,       100,         0,     80312,         0,      0.03,      0.03,      0.00
       366,   1924527,       100,         0,    264930,         0,      0.04,      0.03,      0.00
       367,   2060997,       100,         0,    128460,         0,      0.03,      0.03,      0.00
       368,   1896811,       100,         0,    292646,         0,      0.04,      0.04,      0.00
       369,   1239695,       100,         0,    949762,         0,      0.07,      0.07,      0.00
       370,   2189356,        99,         2,    293465,         0,      0.07,      0.03,      0.00
       371,   2065292,       100,         0,    124165,         0,      0.03,      0.03,      0.00
       372,   2189357,       100,         0,     13502,         0,      0.02,      0.02,      0.00
       373,   2189357,       100,         0,     31069,         0,      0.03,      0.02,      0.00
       374,   2155538,       100,         0,     33919,         0,      0.03,      0.02,      0.00
       375,   2189357,       100,         0,     87583,         0,      0.03,      0.02,      0.00
       376,    958675,       100,         0,   1230782,         0,      0.08,      0.08,      0.00
       377,   2189357,       100,         0,    300780,         0,      0.04,      0.04,      0.00
       378,   2100424,       100,         0,     89033,         0,      0.03,      0.02,      0.00
       379,   2189356,        99,         2,    816001,         0,      0.08,      0.06,      0.00
       380,   2189356,        99,         2,   1088191,         0,      0.09,      0.07,      0.00
       381,   1929953,       100,         0,    259504,         0,      0.04,      0.04,      0.00
       382,   1646287,       100,         0,    543170,         0,      0.05,      0.05,      0.00
       383,   2175905,       100,         0,     13552,         0,      0.03,      0.02,      0.00
       384,   1237187,       100,         0,    952270,         0,      0.08,      0.07,      0.00
       385,   2171456,       100,         0,     18001,         0,      0.02,      0.02,      0.00
       386,   2189357,       100,         0,   2189457,         0,      0.11,      0.10,      0.00
       387,   2129641,       100,         0,     59816,         0,      0.03,      0.02,      0.00
       388,   1810311,       100,         0,    379146,         0,      0.04,      0.04,      0.00
       389,   2116286,       100,         0,     73171,         0,      0.03,      0.02,      0.00
       390,   1620185,       100,         0,    569272,         0,      0.05,      0.05,      0.00
       391,   1895841,       100,         0,    293616,         0,      0.04,      0.04,      0.00
       392,   2066938,       100,         0,    122519,         0,      0.03,      0.03,      0.00
       393,   1289457,       100,         0,    900000,         0,      0.07,      0.06,      0.00
       394,   1419253,       100,         0,    770204,         0,      0.07,      0.06,      0.00
       395,   2189357,       100,         0,   1154739,         0,      0.08,      0.07,      0.00
       396,   2037742,       100,         0,    151715,         0,      0.04,      0.03,      0.00
       397,   1513607,       100,         0,    675850,         0,      0.06,      0.05,      0.00
