queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
        54,   2189354,        99,         4,   2827797,         0,      0.10,      0.09,      0.00
        55,   2189018,        26,       413,  68098062,         0,      0.26,      0.09,      0.00
        56,   2189263,        84,       110,  19743807,         0,      0.15,      0.09,      0.00
        57,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        58,   2189356,        97,         4,   2827797,         0,      0.10,      0.08,      0.00
        59,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
        60,   2189299,        53,       105,  18945882,         0,      0.16,      0.10,      0.00
        61,   2189354,        99,         4,   2827797,         0,      0.10,      0.08,      0.00
        62,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
        63,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        64,   2189190,        13,       254,  42724047,         0,      0.20,      0.09,      0.00
        65,   2189344,        96,        17,   4902402,         0,      0.11,      0.09,      0.00
        66,   2189350,        53,        54,  10807047,         0,      0.12,      0.07,      0.00
        67,   2189355,        96,         6,   3146967,         0,      0.10,      0.08,      0.00
        68,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        69,   2189350,        97,        10,   3785307,         0,      0.10,      0.08,      0.00
        70,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        71,   2189356,        97,         4,   2827797,         0,      0.10,      0.08,      0.00
        72,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        73,   2187006,         4,      2447, 392693952,         0,      1.02,      0.07,      0.00
        74,   2189357,       100,         0,   2189457,         0,      0.13,      0.11,      0.00
        75,   2189352,        85,        20,   5381157,         0,      0.13,      0.10,      0.00
        76,   2189321,        89,        47,   9689952,         0,      0.13,      0.10,      0.00
        77,   2189356,        98,         3,   2668212,         0,      0.10,      0.09,      0.00
        78,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
        79,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
        80,   2189353,        93,        11,   3944892,         0,      0.10,      0.08,      0.00
        81,   2189352,        93,        12,   4104477,         0,      0.11,      0.09,      0.00
        82,   2189352,        93,        12,   4104477,         0,      0.11,      0.08,      0.00
